Error,,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,EntBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Foreign key external ID: dcs_6972 not found for field E2_Customer_Key__c in entity Account:--,1,Columbus Chemical,"4034 W Washington St, Phoenix",,Phoenix,AZ,85009,DCS_20944,2023-05-01,DCS_6972,tbutkowski,,Joel Plant,Tank Stand,DUE ON RECEI,602-272-2500,,Formula for Total??,DCS_20944, ,Columbus Chemical - 20944,Quote,2023-08-29,2,Y,2023-05-01 12:00:11.993,DCS_Quote.csv,2023-05-01,DESERT
