Error,,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,EntBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Failed to deserialize field at col 6. Due to  'DateENT' is not a valid value for the type xsd:date:Quote_Date__c --,0,Magnum Engineering Inc.,2439 S 49th Avenue,,Phoenix,AZ,85043,SCC_15380,2023-04-10,SCC_4949,bzichichi,,Karen,VMR METRO CENTER,NET 30,602-272-3600,,Formula for Total??,SCC_15380, ,Magnum Engineering Inc. - 15380,Quote,2023-08-08,1,Y,2023-04-20 13:37:23.743,SCC_Quote.csv,2023-04-20,DESERT
