Error,,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,EntBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Failed to deserialize field at col 6. Due to  'DateENT' is not a valid value for the type xsd:date:Quote_Date__c --,0,Capitol Engineering Co.,724 E Southern Pacific Dr,,Phoenix,AZ,85035,SCC_15368,2023-04-05,SCC_4900,bzichichi,,,Mike Mclaws,NET 30,,,Formula for Total??,SCC_15368, ,Capitol Engineering Co. - 15368,Quote,2023-08-03,1,Y,2023-04-25 13:00:13.277,SCC_Quote.csv,2023-04-25,DESERT
