Error,,QUOTE_TO,Addr1,Addr2,City,st,Zip,QuoteNo,DateENT,E2_Customer_Key,EntBy,ShipVia,ContactName,InqNum,TermsCode,Phone,FAX,Total,E2_Quote_Key,RecordTypeId,Name,StageName,CloseDate,RowNum_Of_Source_File,LoadedByPython,LoadDate,Source_File,PreviousModDate,LoadForCompany
INVALID_FIELD:Failed to deserialize field at col 6. Due to  'DateENT' is not a valid value for the type xsd:date:Quote_Date__c --,0,Industrial Pipe and Valve Inc.,3407 N 35th Ave,,Phoenix,AZ,85017,DCS_20918,2023-04-21,DCS_6615,tbutkowski,,Al Pfeifer,,NET 30,602 756 2711,,Formula for Total??,DCS_20918, ,Industrial Pipe and Valve Inc. - 20918,Quote,2023-08-19,1,Y,2023-04-21 12:28:09.670,DCS_Quote.csv,2023-04-21,DESERT
